scenario,task,seed,method,group,normalized_entropy,oracle_top_choice,weight_linear,candidate_linear,eligible_linear,weight_orthogonal,candidate_orthogonal,eligible_orthogonal,weight_spline,candidate_spline,eligible_spline,weight_interaction,candidate_interaction,eligible_interaction,weight_piecewise,candidate_piecewise,eligible_piecewise,weight_design_or_null,candidate_design_or_null,eligible_design_or_null
ate_linear,0,80000025,Pretrained,0:111110,0.9844024424008789,0,0.19968348741531372,0.6849293112754822,True,0.11849931627511978,0.5432322025299072,True,0.23554369807243347,0.6880959272384644,True,0.22682365775108337,0.6767186522483826,True,0.21944981813430786,0.7642985582351685,True,0.0,0.9437768459320068,False
ate_linear,0,80000026,Pretrained,0:111110,0.9902886975756889,0,0.20697113871574402,0.48745647072792053,True,0.13565216958522797,0.6581412553787231,True,0.20081055164337158,0.43525823950767517,True,0.22833898663520813,0.4953879117965698,True,0.22822709381580353,0.3525426983833313,True,0.0,1.0485731363296509,False
ate_linear,0,80000027,Pretrained,0:111110,0.9869718924073487,0,0.21407493948936462,0.6518687009811401,True,0.12330039590597153,0.3187229633331299,True,0.22553128004074097,0.4353792071342468,True,0.22499911487102509,0.664984941482544,True,0.2120942622423172,0.49462515115737915,True,0.0,0.8273695707321167,False
ate_linear,0,80000028,Pretrained,0:111110,0.969785834577969,1,0.21910227835178375,-0.922968864440918,True,0.11286486685276031,-2.2549691200256348,True,0.298725426197052,-0.9309874773025513,True,0.20755192637443542,-0.9148110747337341,True,0.1617555171251297,-0.8150070905685425,True,0.0,-0.5786464810371399,False
ate_linear,0,80000029,Pretrained,0:111110,0.9860848433073924,0,0.250252366065979,-0.08142859488725662,True,0.12696243822574615,-0.2761020064353943,True,0.20017382502555847,-0.11281754821538925,True,0.22240398824214935,-0.15761162340641022,True,0.2002073973417282,-0.28748247027397156,True,0.0,-0.2901296317577362,False
ate_linear,0,80000030,Pretrained,0:111110,0.9755283960943024,0,0.2334151566028595,0.4030488431453705,True,0.10758215934038162,0.6983558535575867,True,0.18089106678962708,0.19351162016391754,True,0.2654060125350952,0.4844898581504822,True,0.2127055823802948,0.0875675156712532,True,0.0,0.6216855645179749,False
ate_linear,0,80000031,Pretrained,0:111110,0.9695300006107639,0,0.25080785155296326,-1.297793984413147,True,0.09569982439279556,-1.1248067617416382,True,0.22539260983467102,-1.2958884239196777,True,0.2520998418331146,-1.2714180946350098,True,0.17599985003471375,-1.1618731021881104,True,0.0,-1.2953108549118042,False
ate_linear,0,80000000,Untrained seed 1729,0:111110,0.9853751892136482,0,0.17259012162685394,0.19188551604747772,True,0.16387911140918732,-0.7235838770866394,True,0.17971323430538177,0.23154772818088531,True,0.1959151178598404,0.18900403380393982,True,0.2879024147987366,0.3810330033302307,True,0.0,-0.37814390659332275,False
ate_linear,0,80000001,Untrained seed 1729,0:111110,0.9583988528326637,1,0.1869955211877823,-1.0102689266204834,True,0.135748028755188,-1.1393439769744873,True,0.11208534240722656,-1.0461902618408203,True,0.30433595180511475,-0.9805403351783752,True,0.260835200548172,-1.0693660974502563,True,0.0,-1.1559722423553467,False
ate_linear,0,80000002,Untrained seed 1729,0:111110,0.962205401542162,0,0.15366819500923157,-1.169174075126648,True,0.15768183767795563,-1.2526640892028809,True,0.1218501627445221,-1.1493698358535767,True,0.26187461614608765,-1.2520066499710083,True,0.30492520332336426,-1.225211501121521,True,0.0,-0.4125726521015167,False
